entity,coupled,degree,average-revs,structurally_coupled,direction
crates/ide/src/syntax_highlighting/html.rs,crates/ide/src/syntax_highlighting/test_data/highlight_unsafe.html,37,30,No,None
crates/hir-expand/Cargo.toml,crates/ide-db/Cargo.toml,37,29,No,None
crates/ide-completion/Cargo.toml,crates/ide-db/Cargo.toml,37,27,No,None
src/lib.rs,src/tree/file_builder.rs,37,27,No,None
crates/server/src/main.rs,crates/server/src/req.rs,37,27,No,None
crates/completion/src/item.rs,crates/completion/src/render/enum_variant.rs,37,24,No,None
crates/proc-macro-srv/src/server.rs,crates/proc-macro-srv/src/server/rust_analyzer_span.rs,37,24,No,None
crates/tools/src/lib.rs,crates/tools/tests/cli.rs,37,24,No,None
crates/assists/src/handlers/auto_import.rs,crates/assists/src/handlers/extract_struct_from_enum_variant.rs,37,24,No,None
crates/ide-db/Cargo.toml,crates/ide-ssr/Cargo.toml,37,24,No,None
crates/hir/src/db.rs,crates/ide_db/src/apply_change.rs,37,22,No,None
crates/span/Cargo.toml,crates/span/src/lib.rs,37,22,No,None
crates/ide_completion/src/completions/fn_param.rs,crates/ide_completion/src/render/pattern.rs,37,19,No,None
crates/ra_assists/src/assists/add_missing_impl_members.rs,crates/ra_assists/src/assists/inline_local_variable.rs,37,19,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_default_library.html,crates/ide/src/syntax_highlighting/test_data/highlight_general.html,37,19,No,None
crates/libanalysis/src/imp.rs,crates/server/src/server_world.rs,37,16,No,None
crates/cfg/Cargo.toml,crates/ide-ssr/Cargo.toml,37,16,No,None
crates/ra_vfs/Cargo.toml,crates/ra_vfs/src/watcher.rs,37,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_keywords.html,crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,37,16,No,None
src/parser/event.rs,src/parser/grammar/mod.rs,37,16,No,None
crates/ra_proc_macro_srv/src/dylib.rs,crates/ra_proc_macro_srv/src/lib.rs,37,16,No,None
crates/proc-macro-srv/src/server_impl/token_id.rs,crates/proc-macro-srv/src/server_impl/token_stream.rs,37,16,No,None
crates/ide-ssr/Cargo.toml,crates/project-model/Cargo.toml,37,16,No,None
crates/ra_analysis/src/db/mod.rs,crates/ra_analysis/src/roots.rs,37,14,No,None
crates/ide_completion/src/render/pattern.rs,crates/ide_completion/src/render/type_alias.rs,37,14,No,None
crates/ra_analysis/src/hir/function/mod.rs,crates/ra_analysis/src/loc2id.rs,37,14,No,None
crates/hir-ty/src/test_db.rs,crates/ide-ssr/src/lib.rs,37,14,No,None
crates/ra_assists/src/assists/early_return.rs,crates/ra_assists/src/assists/move_guard.rs,37,14,No,None
crates/parser/src/tests.rs,crates/parser/src/tests/prefix_entries.rs,37,14,Yes,Entity -> Coupled
crates/base-db/Cargo.toml,crates/ide-ssr/Cargo.toml,37,14,No,None
crates/ra_assists/src/assists/early_return.rs,crates/ra_assists/src/assists/flip_comma.rs,37,14,No,None
crates/ra_assists/src/assists/add_explicit_type.rs,crates/ra_assists/src/assists/move_bounds.rs,37,14,No,None
crates/libeditor/src/symbols.rs,crates/libsyntax2/src/yellow/syntax.rs,37,14,No,None
crates/ra_text_edit/Cargo.toml,crates/ra_tt/Cargo.toml,37,14,No,None
crates/ide-completion/src/completions/attribute/derive.rs,crates/ide-completion/src/completions/snippet.rs,37,14,No,None
crates/ide/src/inlay_hints/closure_captures.rs,crates/ide/src/inlay_hints/implicit_static.rs,37,14,No,None
crates/hir_ty/src/infer/expr.rs,crates/hir_ty/src/traits/chalk/mapping.rs,36,107,No,None
crates/ra_ide/src/snapshots/highlighting.html,crates/ra_ide/src/syntax_highlighting.rs,36,77,No,None
crates/ra_hir_expand/src/db.rs,crates/ra_hir_expand/src/lib.rs,36,60,No,None
editors/code/src/debug.ts,editors/code/src/toolchain.ts,36,56,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_unsafe.html,crates/ide/src/syntax_highlighting/test_data/highlighting.html,36,52,No,None
crates/hir_ty/src/traits.rs,crates/hir_ty/src/traits/chalk.rs,36,47,No,None
crates/hir_def/src/macro_expansion_tests.rs,crates/hir_def/src/macro_expansion_tests/mbe.rs,36,46,No,None
crates/hir-def/Cargo.toml,crates/hir/Cargo.toml,36,44,No,None
crates/libeditor/tests/test.rs,crates/libsyntax2/src/grammar.ron,36,42,No,None
crates/ide-completion/src/completions/type.rs,crates/ide-completion/src/tests/type_pos.rs,36,41,No,None
crates/ra_hir_expand/src/builtin_macro.rs,crates/ra_hir_expand/src/name.rs,36,41,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_doctest.html,crates/ide/src/syntax_highlighting/test_data/highlight_extern_crate.html,36,41,No,None
crates/hir-ty/src/mir.rs,crates/hir-ty/src/mir/borrowck.rs,36,41,Yes,Bidirectional (Circular)
crates/ide-completion/src/completions/pattern.rs,crates/ide-completion/src/completions/type.rs,36,36,No,None
crates/ide-completion/src/tests/flyimport.rs,crates/ide-db/src/imports/import_assets.rs,36,36,No,None
crates/ra_hir_def/src/nameres/path_resolution.rs,crates/ra_hir_def/src/resolver.rs,36,33,No,None
crates/libanalysis/src/lib.rs,crates/libanalysis/src/module_map.rs,36,33,No,None
crates/hir-ty/src/autoderef.rs,crates/hir-ty/src/infer/coerce.rs,36,33,Yes,Coupled -> Entity
crates/ide_completion/src/completions/attribute.rs,crates/ide_completion/src/completions/attribute/lint.rs,36,33,No,None
crates/ide/src/goto_declaration.rs,crates/ide/src/goto_implementation.rs,36,30,No,None
grammar.ron,tests/data/lexer/0011_keywords.rs,36,30,No,None
grammar.ron,tests/data/lexer/0011_keywords.txt,36,30,No,None
crates/cfg/src/cfg_expr.rs,crates/cfg/src/lib.rs,36,28,Yes,Coupled -> Entity
src/lib.rs,src/parser/mod.rs,36,28,No,None
crates/completion/src/item.rs,crates/completion/src/render/function.rs,36,28,No,None
crates/ra_ide_api/Cargo.toml,crates/ra_ide_api_light/Cargo.toml,36,25,No,None
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/completions/snippet.rs,36,25,No,None
crates/hir-ty/src/mir/borrowck.rs,crates/hir-ty/src/mir/pretty.rs,36,25,Yes,Entity -> Coupled
crates/syntax/src/syntax_editor.rs,crates/syntax/src/syntax_editor/edits.rs,36,25,Yes,Bidirectional (Circular)
crates/parser/src/grammar/generic_args.rs,crates/parser/src/grammar/generic_params.rs,36,25,Yes,Bidirectional (Circular)
crates/ide_completion/src/render/enum_variant.rs,crates/ide_completion/src/render/macro_.rs,36,25,No,None
crates/hir-def/src/lower.rs,crates/hir-def/src/path/lower.rs,36,22,No,None
crates/ide-completion/src/tests/pattern.rs,crates/ide-completion/src/tests/use_tree.rs,36,22,No,None
crates/server/Cargo.toml,crates/server/src/main.rs,36,22,No,None
crates/ra_ssr/src/resolving.rs,crates/ra_ssr/src/tests.rs,36,19,No,None
crates/ra_hir_def/Cargo.toml,crates/ra_hir_expand/Cargo.toml,36,19,No,None
crates/ide-completion/src/completions/attribute/derive.rs,crates/ide-completion/src/render/macro_.rs,36,17,No,None
crates/ra_ssr/src/lib.rs,crates/ra_ssr/src/parsing.rs,36,17,No,None
crates/ra_assists/src/assists/add_derive.rs,crates/ra_assists/src/assists/add_missing_impl_members.rs,36,17,No,None
crates/hir-ty/src/next_solver/predicate.rs,crates/hir-ty/src/next_solver/ty.rs,36,17,Yes,Bidirectional (Circular)
src/yellow/green.rs,src/yellow/syntax.rs,36,17,No,None
crates/cfg/src/cfg_expr.rs,crates/cfg/src/tests.rs,36,17,Yes,Coupled -> Entity
crates/ra_ide/src/snapshots/highlight_unsafe.html,crates/ra_ide/src/syntax_highlighting/tags.rs,36,17,No,None
crates/ra_assists/src/assists/add_missing_impl_members.rs,crates/ra_assists/src/assists/flip_binexpr.rs,36,17,No,None
crates/ra_analysis/src/completion/complete_keyword.rs,crates/ra_analysis/src/completion/complete_scope.rs,36,17,No,None
crates/ide/src/syntax_highlighting/html.rs,crates/ide/src/syntax_highlighting/test_data/injection.html,36,17,No,None
crates/hir/src/semantics.rs,crates/hir/src/source_analyzer.rs,35,279,Yes,Bidirectional (Circular)
crates/project-model/src/sysroot.rs,crates/project-model/src/workspace.rs,35,137,Yes,Coupled -> Entity
crates/ra_hir/src/nameres.rs,crates/ra_hir/src/nameres/collector.rs,35,105,No,None
crates/ide/src/syntax_highlighting/test_data/highlighting.html,crates/ide/src/syntax_highlighting/tests.rs,35,104,No,None
crates/hir_ty/src/infer/unify.rs,crates/hir_ty/src/lib.rs,35,101,No,None
crates/rust-analyzer/src/lsp/ext.rs,docs/dev/lsp-extensions.md,35,93,No,None
crates/ra_hir/src/ty/traits.rs,crates/ra_hir/src/ty/traits/chalk.rs,35,68,No,None
crates/ide-completion/src/completions.rs,crates/ide-completion/src/completions/expr.rs,35,65,Yes,Bidirectional (Circular)
crates/proc-macro-srv-cli/src/main_loop.rs,crates/proc-macro-srv/src/lib.rs,35,65,No,None
crates/project-model/src/tests.rs,crates/rust-analyzer/src/cli/rustc_tests.rs,35,64,No,None
crates/ide/src/syntax_highlighting/tags.rs,crates/ide/src/syntax_highlighting/test_data/highlighting.html,35,62,No,None
crates/mbe/src/benchmark.rs,crates/mbe/src/expander/matcher.rs,35,62,No,None
crates/ra_syntax/src/lib.rs,crates/ra_syntax/src/syntax_node.rs,35,59,No,None
crates/ide-completion/src/completions/expr.rs,crates/ide-completion/src/completions/item_list.rs,35,57,No,None
crates/ide-completion/src/completions/expr.rs,crates/ide-completion/src/completions/pattern.rs,35,54,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_assoc_functions.html,crates/ide/src/syntax_highlighting/test_data/highlighting.html,35,45,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,crates/ide/src/syntax_highlighting/test_data/highlighting.html,35,45,No,None
crates/ra_cli/Cargo.toml,crates/ra_cli/src/main.rs,35,45,No,None
crates/ide-assists/src/handlers/add_missing_impl_members.rs,crates/ide-assists/src/handlers/replace_derive_with_manual_impl.rs,35,40,No,None
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/completions/type.rs,35,40,No,None
crates/completion/src/completions/unqualified_path.rs,crates/completion/src/item.rs,35,39,No,None
crates/hir-ty/src/test_db.rs,crates/ide-db/src/lib.rs,35,39,No,None
crates/ra_lsp_server/tests/heavy_tests/main.rs,crates/ra_lsp_server/tests/heavy_tests/support.rs,35,39,No,None
crates/ra_hir/src/docs.rs,crates/ra_ide_api/src/display/navigation_target.rs,35,37,No,None
crates/proc-macro-api/Cargo.toml,crates/proc-macro-srv/Cargo.toml,35,34,No,None
crates/ide-completion/src/completions/pattern.rs,crates/ide-completion/src/tests/pattern.rs,35,31,No,None
src/parser/event_parser/grammar/items.rs,src/parser/event_parser/parser.rs,35,29,No,None
crates/hir-expand/Cargo.toml,crates/hir/Cargo.toml,35,29,No,None
crates/hir-ty/src/mir/borrowck.rs,crates/hir-ty/src/mir/monomorphization.rs,35,28,No,None
crates/ide_completion/src/tests.rs,crates/ide_completion/src/tests/item_list.rs,35,26,No,None
crates/proc_macro_api/Cargo.toml,crates/proc_macro_srv/Cargo.toml,35,26,No,None
crates/libeditor/src/typing.rs,crates/libeditor/tests/test.rs,35,26,No,None
crates/ide-completion/src/tests/item.rs,crates/ide-completion/src/tests/record.rs,35,23,No,None
src/lib.rs,src/yellow/mod.rs,35,23,No,None
crates/ra_ide/src/ssr.rs,crates/ra_ssr/src/lib.rs,35,23,No,None
crates/proc-macro-srv/src/proc_macros.rs,crates/proc-macro-srv/src/tests/utils.rs,35,23,No,None
crates/rust-analyzer/src/cli/run_tests.rs,crates/rust-analyzer/src/cli/ssr.rs,35,23,No,None
crates/cli/src/main.rs,crates/libeditor/src/lib.rs,35,20,No,None
crates/ra_ssr/src/search.rs,crates/ra_ssr/src/tests.rs,35,20,No,None
crates/hir_def/Cargo.toml,crates/project_model/Cargo.toml,35,20,No,None
crates/hir-ty/src/next_solver/generic_arg.rs,crates/hir-ty/src/next_solver/ty.rs,35,20,Yes,Bidirectional (Circular)
crates/ide-completion/src/render/macro_.rs,crates/ide-completion/src/render/pattern.rs,35,20,No,None
crates/ide_completion/src/completions/mod_.rs,crates/ide_completion/src/completions/record.rs,35,20,No,None
crates/rust-analyzer/tests/rust-analyzer/main.rs,crates/rust-analyzer/tests/rust-analyzer/support.rs,35,20,No,None
src/tree/file_builder.rs,tests/parser.rs,35,20,No,None
crates/ide-db/src/imports/insert_use/tests.rs,crates/ide-db/src/imports/merge_imports.rs,35,20,Yes,Entity -> Coupled
crates/ra_text_edit/Cargo.toml,crates/test_utils/Cargo.toml,35,20,No,None
lib/text-size/src/size.rs,lib/text-size/src/traits.rs,35,20,Yes,Bidirectional (Circular)
crates/ra_ssr/src/parsing.rs,crates/ra_ssr/src/tests.rs,35,20,No,None
crates/ra_assists/src/assists/add_missing_impl_members.rs,crates/ra_assists/src/assists/apply_demorgan.rs,35,20,No,None
crates/ra_ide/src/snapshots/highlight_doctest.html,crates/ra_ide/src/snapshots/rainbow_highlighting.html,35,20,No,None
crates/hir/src/term_search.rs,crates/ide-assists/src/handlers/term_search.rs,35,17,Yes,Coupled -> Entity
src/parser/event_parser/mod.rs,src/parser/mod.rs,35,17,No,None
crates/ide/src/prime_caches.rs,crates/ide/src/prime_caches/topologic_sort.rs,35,17,No,None
editors/code/src/bootstrap.ts,editors/code/tests/unit/bootstrap.test.ts,35,14,No,None
crates/hir/src/term_search/mod.rs,crates/ide-diagnostics/src/handlers/typed_hole.rs,35,14,No,None
crates/ra_assists/src/doc_tests.rs,crates/ra_ide/src/assists.rs,35,14,No,None
crates/ide/src/inlay_hints/generic_param.rs,crates/ide/src/inlay_hints/param_name.rs,35,14,Yes,Entity -> Coupled
crates/ra_assists/src/assists/change_visibility.rs,crates/ra_assists/src/assists/early_return.rs,35,14,No,None
crates/ra_hir/src/nameres/tests/globs.rs,crates/ra_hir/src/nameres/tests/macros.rs,35,14,No,None
crates/assists/src/handlers/auto_import.rs,crates/assists/src/utils/import_assets.rs,35,14,No,None
src/yellow/builder.rs,src/yellow/syntax.rs,35,14,No,None
crates/libanalysis/Cargo.toml,crates/libanalysis/tests/tests.rs,35,14,No,None
crates/ide_completion/src/completions/fn_param.rs,crates/ide_completion/src/tests/fn_param.rs,35,14,No,None
crates/ide-completion/src/render/pattern.rs,crates/ide-completion/src/render/union_literal.rs,35,14,No,None
crates/ra_analysis/src/hir/module/mod.rs,crates/ra_analysis/src/loc2id.rs,35,14,No,None
crates/ra_proc_macro/src/msg.rs,crates/ra_proc_macro/src/process.rs,35,14,No,None
crates/ra_assists/src/assists/add_impl.rs,crates/ra_assists/src/assists/early_return.rs,35,14,No,None
crates/salsa/src/interned.rs,crates/salsa/src/lib.rs,35,14,No,None
editors/code/package-lock.json,editors/code/package.json,34,567,No,None
crates/rust-analyzer/src/global_state.rs,crates/rust-analyzer/src/reload.rs,34,265,Yes,Bidirectional (Circular)
crates/project-model/src/cargo_workspace.rs,crates/project-model/src/workspace.rs,34,148,Yes,Coupled -> Entity
docs/dev/lsp-extensions.md,editors/code/src/lsp_ext.ts,34,122,No,None
crates/hir_ty/src/lib.rs,crates/hir_ty/src/method_resolution.rs,34,112,No,None
crates/hir/src/diagnostics.rs,crates/ide-diagnostics/src/lib.rs,34,111,Yes,Coupled -> Entity
crates/ra_syntax/src/ast/generated/nodes.rs,xtask/src/codegen/gen_syntax.rs,34,82,No,None
crates/ide_completion/src/context.rs,crates/ide_completion/src/patterns.rs,34,78,No,None
crates/ide_completion/src/render.rs,crates/ide_completion/src/render/function.rs,34,70,No,None
crates/ra_ide_api/src/completion/complete_path.rs,crates/ra_ide_api/src/completion/complete_scope.rs,34,59,No,None
crates/ide_completion/src/completions/flyimport.rs,crates/ide_db/src/helpers/import_assets.rs,34,56,No,None
crates/ra_mbe/src/lib.rs,crates/ra_mbe/src/tt_cursor.rs,34,55,No,None
crates/hir-ty/Cargo.toml,crates/ide-db/Cargo.toml,34,53,No,None
crates/ide_completion/src/completions.rs,crates/ide_completion/src/completions/unqualified_path.rs,34,52,No,None
crates/ra_project_model/src/cargo_workspace.rs,crates/ra_project_model/src/sysroot.rs,34,52,No,None
crates/hir-expand/Cargo.toml,crates/hir-ty/Cargo.toml,34,44,No,None
crates/ide-completion/src/completions.rs,crates/ide-completion/src/completions/pattern.rs,34,44,Yes,Bidirectional (Circular)
crates/proc-macro-api/src/legacy_protocol.rs,crates/proc-macro-api/src/lib.rs,34,41,Yes,Bidirectional (Circular)
crates/hir/Cargo.toml,crates/ide-db/Cargo.toml,34,38,No,None
crates/ide_completion/src/completions/postfix.rs,crates/ide_completion/src/completions/snippet.rs,34,32,No,None
crates/proc-macro-srv/src/dylib.rs,crates/proc-macro-srv/src/server_impl/token_id.rs,34,29,No,None
crates/ide/src/inlay_hints/chaining.rs,crates/ide/src/inlay_hints/fn_lifetime_fn.rs,34,29,No,None
crates/ide/src/inlay_hints/chaining.rs,crates/ide/src/inlay_hints/implicit_static.rs,34,29,No,None
crates/ide_assists/src/handlers/auto_import.rs,crates/ide_assists/src/handlers/qualify_path.rs,34,26,No,None
crates/completion/src/config.rs,crates/completion/src/item.rs,34,24,No,None
crates/ide_completion/src/tests/expression.rs,crates/ide_completion/src/tests/pattern.rs,34,24,No,None
src/parser/event_parser/grammar/items.rs,src/parser/event_parser/grammar/paths.rs,34,24,No,None
crates/ra_mbe/src/tt_cursor.rs,crates/ra_parser/src/lib.rs,34,23,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,34,23,No,None
crates/ide_assists/src/handlers/extract_struct_from_enum_variant.rs,crates/ide_assists/src/handlers/replace_qualified_name_with_use.rs,34,21,No,None
crates/ide-completion/src/completions/use_.rs,crates/ide-completion/src/tests/use_tree.rs,34,21,No,None
crates/hir-expand/src/builtin/fn_macro.rs,crates/hir-expand/src/builtin/quote.rs,34,21,Yes,Entity -> Coupled
src/parser/mod.rs,tests/parser.rs,34,21,No,None
crates/ide/src/inlay_hints/discriminant.rs,crates/ide/src/inlay_hints/param_name.rs,34,21,No,None
src/lexer/mod.rs,src/lexer/ptr.rs,34,18,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_block_mod_items.html,crates/ide/src/syntax_highlighting/test_data/highlight_general.html,34,18,No,None
src/parser/event_parser/grammar/attributes.rs,src/parser/event_parser/parser.rs,34,18,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_attributes.html,crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,34,18,No,None
crates/ra_assists/src/assists/add_explicit_type.rs,crates/ra_assists/src/assists/early_return.rs,34,18,No,None
src/parser/event.rs,src/parser/mod.rs,34,18,No,None
crates/ra_hir_def/src/test_db.rs,crates/ra_ide_db/src/lib.rs,34,18,No,None
src/parser/event.rs,src/tree/mod.rs,34,18,No,None
crates/ide-completion/src/completions/record.rs,crates/ide-completion/src/completions/snippet.rs,34,18,No,None
crates/ra_text_edit/Cargo.toml,crates/ra_text_edit/src/lib.rs,34,18,No,None
src/parser/event_parser/grammar/expressions.rs,src/parser/event_parser/grammar/mod.rs,34,18,No,None
crates/proc-macro-api/src/legacy_protocol/msg.rs,crates/proc-macro-api/src/legacy_protocol/msg/flat.rs,34,15,Yes,Entity -> Coupled
crates/ra_fmt/src/lib.rs,crates/ra_ide/src/join_lines.rs,34,15,No,None
crates/hir_def/Cargo.toml,crates/ide_assists/Cargo.toml,34,15,No,None
crates/completion/src/render/macro_.rs,crates/completion/src/render/type_alias.rs,34,15,No,None
crates/ra_analysis/src/completion/mod.rs,crates/ra_analysis/src/hir/module/mod.rs,34,15,No,None
crates/ide-diagnostics/src/handlers/remove_trailing_return.rs,crates/ide-diagnostics/src/handlers/remove_unnecessary_else.rs,34,15,No,None
crates/ra_hir_ty/src/autoderef.rs,crates/ra_hir_ty/src/utils.rs,34,15,No,None
crates/hir-def/src/child_by_source.rs,crates/hir-def/src/src.rs,34,15,No,None
crates/ra_assists/src/assists/early_return.rs,crates/ra_assists/src/assists/replace_if_let_with_match.rs,34,15,No,None
crates/ra_assists/src/assists/apply_demorgan.rs,crates/ra_assists/src/assists/fill_match_arms.rs,34,15,No,None
src/parser/event_parser/grammar.rs,src/parser/event_parser/mod.rs,34,15,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,crates/ide/src/syntax_highlighting/test_data/highlight_rainbow.html,34,15,No,None
crates/rust-analyzer/src/global_state.rs,crates/rust-analyzer/src/main_loop.rs,33,349,Yes,Bidirectional (Circular)
crates/ide/src/syntax_highlighting/test_data/highlight_strings.html,crates/ide/src/syntax_highlighting/tests.rs,33,102,No,None
crates/hir_ty/src/lower.rs,crates/hir_ty/src/traits/chalk.rs,33,96,No,None
crates/ra_project_model/src/cargo_workspace.rs,crates/ra_project_model/src/lib.rs,33,92,No,None
crates/hir_expand/src/hygiene.rs,crates/hir_expand/src/lib.rs,33,69,No,None
crates/ide/src/diagnostics.rs,crates/ide/src/diagnostics/fixes.rs,33,69,No,None
crates/ra_ide_api/src/completion/complete_path.rs,crates/ra_ide_api/src/completion/presentation.rs,33,66,No,None
crates/mbe/src/lib.rs,crates/mbe/src/parser.rs,33,64,Yes,Bidirectional (Circular)
crates/hir_ty/src/infer/path.rs,crates/hir_ty/src/method_resolution.rs,33,63,No,None
crates/project_model/src/cargo_workspace.rs,crates/project_model/src/workspace.rs,33,62,No,None
crates/ide-completion/src/completions/expr.rs,crates/ide-completion/src/completions/type.rs,33,58,No,None
crates/ra_hir/Cargo.toml,crates/ra_ide_api/Cargo.toml,33,56,No,None
crates/hir-ty/src/infer/unify.rs,crates/hir-ty/src/traits.rs,33,54,Yes,Entity -> Coupled
crates/mbe/src/expander.rs,crates/mbe/src/expander/matcher.rs,33,53,Yes,Bidirectional (Circular)
crates/ide-db/src/apply_change.rs,crates/ide-db/src/lib.rs,33,45,Yes,Bidirectional (Circular)
crates/ide/src/inlay_hints/bind_pat.rs,crates/ide/src/inlay_hints/closing_brace.rs,33,42,No,None
crates/ra_vfs/Cargo.toml,crates/ra_vfs/src/lib.rs,33,39,No,None
crates/ide/src/inlay_hints/adjustment.rs,crates/ide/src/inlay_hints/closing_brace.rs,33,39,No,None
crates/hir_ty/src/diagnostics.rs,crates/hir_ty/src/diagnostics/decl_check.rs,33,39,No,None
crates/ra_editor/src/lib.rs,crates/ra_editor/src/typing.rs,33,39,No,None
crates/libeditor/src/completion.rs,crates/libsyntax2/src/ast/generated.rs,33,36,No,None
crates/ide/src/inlay_hints/bind_pat.rs,crates/ide/src/inlay_hints/binding_mode.rs,33,36,No,None
crates/proc-macro-api/src/legacy_protocol.rs,crates/proc-macro-api/src/process.rs,33,36,Yes,Bidirectional (Circular)
crates/ide-completion/src/completions/attribute.rs,crates/ide-completion/src/completions/type.rs,33,36,No,None
crates/hir-ty/src/mir.rs,crates/hir-ty/src/mir/pretty.rs,33,33,Yes,Bidirectional (Circular)
src/syntax_kinds.rs,tests/data/lexer/0011_keywords.txt,33,33,No,None
crates/ide/src/inlay_hints/bind_pat.rs,crates/ide/src/inlay_hints/implicit_static.rs,33,33,No,None
src/syntax_kinds.rs,tests/data/lexer/0011_keywords.rs,33,33,No,None
crates/ide-db/src/items_locator.rs,crates/ide-db/src/symbol_index.rs,33,33,Yes,Entity -> Coupled
crates/ide/src/inlay_hints/adjustment.rs,crates/ide/src/inlay_hints/fn_lifetime_fn.rs,33,30,No,None
crates/proc-macro-srv/src/dylib.rs,crates/proc-macro-srv/src/tests/utils.rs,33,30,No,None
crates/ide-completion/src/completions/keyword.rs,crates/ide-completion/src/tests/item.rs,33,30,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,crates/ide/src/syntax_highlighting/test_data/highlight_unsafe.html,33,30,No,None
crates/rust-analyzer/src/cli/lsif.rs,crates/rust-analyzer/src/cli/run_tests.rs,33,30,No,None
crates/ra_hir/src/nameres/raw.rs,crates/ra_hir/src/source_id.rs,33,30,No,None
crates/rust-analyzer/src/cli/diagnostics.rs,crates/rust-analyzer/src/cli/run_tests.rs,33,30,No,None
crates/ide_completion/src/completions/snippet.rs,crates/ide_completion/src/tests.rs,33,30,No,None
crates/ra_batch/Cargo.toml,crates/ra_batch/src/lib.rs,33,27,No,None
crates/completion/src/item.rs,crates/completion/src/render/macro_.rs,33,27,No,None
crates/server/src/main_loop/mod.rs,crates/server/src/server_world.rs,33,27,No,None
crates/ide/src/inlay_hints/closing_brace.rs,crates/ide/src/inlay_hints/closure_ret.rs,33,27,No,None
src/parser/event_parser/parser.rs,src/parser/mod.rs,33,24,No,None
crates/gen_lsp_server/Cargo.toml,crates/gen_lsp_server/src/lib.rs,33,24,No,None
crates/libeditor/src/lib.rs,crates/libeditor/src/symbols.rs,33,24,No,None
crates/server/src/conv.rs,crates/server/src/main_loop/handlers.rs,33,21,No,None
crates/completion/src/item.rs,crates/completion/src/test_utils.rs,33,21,No,None
crates/ra_ide_api/src/extend_selection.rs,crates/ra_ide_api/src/runnables.rs,33,21,No,None
crates/ide-diagnostics/Cargo.toml,crates/project-model/Cargo.toml,33,18,No,None
crates/ra_analysis/src/completion/complete_scope.rs,crates/ra_analysis/src/completion/completion_item.rs,33,18,No,None
crates/cfg/Cargo.toml,crates/ide-diagnostics/Cargo.toml,33,18,No,None
src/parser/event_parser/grammar.rs,tests/parser.rs,33,18,No,None
crates/ra_hir/src/ty/infer/coerce.rs,crates/ra_hir/src/ty/infer/expr.rs,33,18,No,None
crates/ide-assists/Cargo.toml,crates/project-model/Cargo.toml,33,18,No,None
crates/ide_completion/src/render/enum_variant.rs,crates/ide_completion/src/render/pattern.rs,33,18,No,None
crates/ra_cfg/Cargo.toml,crates/ra_hir_def/Cargo.toml,33,18,No,None
src/parser/grammar/items/mod.rs,src/parser/grammar/type_params.rs,33,18,No,None
crates/ra_syntax/src/validation/char.rs,crates/ra_syntax/src/yellow/syntax_error.rs,33,15,No,None
crates/ra_proc_macro_srv/Cargo.toml,crates/ra_proc_macro_srv/src/lib.rs,33,15,No,None
editors/code/src/commands/matching_brace.ts,editors/code/src/commands/on_enter.ts,33,15,No,None
crates/ra_ide_api/src/extend_selection.rs,crates/ra_ide_api/src/join_lines.rs,33,15,No,None
crates/libanalysis/src/imp.rs,crates/libanalysis/src/module_map.rs,33,15,No,None
crates/ra_ide/src/references/classify.rs,crates/ra_ide/src/references/search_scope.rs,33,15,No,None
crates/ra_analysis/src/completion/complete_keyword.rs,crates/ra_analysis/src/completion/complete_path.rs,33,15,No,None
crates/proc-macro-srv/src/server/rust_analyzer_span.rs,crates/proc-macro-srv/src/server/token_stream.rs,33,15,No,None
crates/ra_ide_api/src/folding_ranges.rs,crates/ra_ide_api/src/typing.rs,33,15,No,None
crates/ra_assists/src/assists/early_return.rs,crates/ra_assists/src/assists/merge_match_arms.rs,33,15,No,None
crates/ra_ide/src/completion/complete_pattern.rs,crates/ra_ide/src/completion/complete_qualified_path.rs,33,15,No,None
crates/ide/src/syntax_highlighting/html.rs,crates/ide/src/syntax_highlighting/test_data/highlight_crate_root.html,33,15,No,None
crates/ra_lsp_server/src/project_model.rs,crates/thread_worker/src/lib.rs,33,15,No,None
crates/ra_ide_api/src/completion/complete_keyword.rs,crates/ra_ide_api/src/completion/complete_postfix.rs,33,15,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_crate_root.html,crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,33,15,No,None
crates/ra_hir/src/ty.rs,crates/ra_hir/src/ty/tests.rs,32,227,No,None
crates/hir_ty/src/lower.rs,crates/hir_ty/src/method_resolution.rs,32,116,No,None
crates/ra_hir/src/nameres.rs,crates/ra_hir/src/resolve.rs,32,105,No,None
